member_id,member_role,source_variable,target_time_utc,temperature_2m,units,temperature_c,model,station,requested_latitude,requested_longitude,requested_elevation_m,grid_latitude,grid_longitude,response_elevation_m,retrieved_at_utc,initialization_time_utc,initialization_status,snapshot_id,advisory_initialization_time_utc,advisory_availability_time_utc,raw_file
1,perturbed,temperature_2m_member01,2026-09-20 16:00:00+00:00,19.7,°C,19.7,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 17:00:00+00:00,20.4,°C,20.4,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 18:00:00+00:00,21.0,°C,21.0,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 19:00:00+00:00,21.5,°C,21.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 20:00:00+00:00,21.9,°C,21.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 21:00:00+00:00,22.1,°C,22.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 22:00:00+00:00,21.9,°C,21.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-20 23:00:00+00:00,21.6,°C,21.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 00:00:00+00:00,21.3,°C,21.3,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 01:00:00+00:00,21.1,°C,21.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 02:00:00+00:00,20.9,°C,20.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 03:00:00+00:00,20.8,°C,20.8,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 04:00:00+00:00,20.7,°C,20.7,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 05:00:00+00:00,20.6,°C,20.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 06:00:00+00:00,20.5,°C,20.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 07:00:00+00:00,20.4,°C,20.4,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 08:00:00+00:00,20.3,°C,20.3,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 09:00:00+00:00,20.1,°C,20.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 10:00:00+00:00,19.9,°C,19.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 11:00:00+00:00,19.7,°C,19.7,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 12:00:00+00:00,19.5,°C,19.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 13:00:00+00:00,19.3,°C,19.3,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 14:00:00+00:00,19.0,°C,19.0,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 15:00:00+00:00,18.9,°C,18.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 16:00:00+00:00,19.1,°C,19.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 17:00:00+00:00,19.4,°C,19.4,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 18:00:00+00:00,19.6,°C,19.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 19:00:00+00:00,19.6,°C,19.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 20:00:00+00:00,19.5,°C,19.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 21:00:00+00:00,19.2,°C,19.2,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 22:00:00+00:00,18.9,°C,18.9,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-21 23:00:00+00:00,18.4,°C,18.4,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 00:00:00+00:00,18.1,°C,18.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 01:00:00+00:00,17.8,°C,17.8,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 02:00:00+00:00,17.6,°C,17.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 03:00:00+00:00,17.5,°C,17.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 04:00:00+00:00,17.3,°C,17.3,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 05:00:00+00:00,17.2,°C,17.2,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 06:00:00+00:00,17.2,°C,17.2,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 07:00:00+00:00,17.1,°C,17.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 08:00:00+00:00,17.1,°C,17.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 09:00:00+00:00,17.1,°C,17.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 10:00:00+00:00,17.1,°C,17.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 11:00:00+00:00,17.0,°C,17.0,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 12:00:00+00:00,17.1,°C,17.1,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 13:00:00+00:00,17.2,°C,17.2,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 14:00:00+00:00,17.3,°C,17.3,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 15:00:00+00:00,17.4,°C,17.4,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 16:00:00+00:00,17.5,°C,17.5,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 17:00:00+00:00,17.6,°C,17.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 18:00:00+00:00,17.6,°C,17.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 19:00:00+00:00,17.7,°C,17.7,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 20:00:00+00:00,17.7,°C,17.7,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
1,perturbed,temperature_2m_member01,2026-09-22 21:00:00+00:00,17.6,°C,17.6,ecmwf_ifs025,KJFK,40.6392,-73.7639,2.7,40.75,-73.75,2.7,2026-09-20T02:55:42.308472+00:00,,not_provided_in_forecast_response,4438723bcd290da56f1bf6e7689bca26014c0d9d186bfcbfaba076f664bf3183,2026-09-19T18:00:00+00:00,2026-09-20T02:48:03+00:00,data/forecasts/20260920T025537221796Z_b61580/20260920T025542307456Z_477b94_ensemble_ecmwf_ifs025.json
